image,NV,MEL,BKL,BCC,AKIEC
ISIC_0027180,1.0,0.0,0.0,0.0,0.0
ISIC_0027181,1.0,0.0,0.0,0.0,0.0
ISIC_0027182,1.0,0.0,0.0,0.0,0.0
ISIC_0027183,1.0,0.0,0.0,0.0,0.0
ISIC_0027184,0.0,0.0,0.0,0.0,1.0
ISIC_0027185,1.0,0.0,0.0,0.0,0.0
ISIC_0027186,1.0,0.0,0.0,0.0,0.0
ISIC_0027187,0.0,1.0,0.0,0.0,0.0
ISIC_0027189,0.0,0.0,0.0,1.0,0.0
ISIC_0027190,0.0,1.0,0.0,0.0,0.0
ISIC_0027191,1.0,0.0,0.0,0.0,0.0
ISIC_0027192,0.0,0.0,1.0,0.0,0.0
ISIC_0027193,1.0,0.0,0.0,0.0,0.0
ISIC_0027194,0.0,0.0,1.0,0.0,0.0
ISIC_0027195,1.0,0.0,0.0,0.0,0.0
ISIC_0027196,1.0,0.0,0.0,0.0,0.0
ISIC_0027197,1.0,0.0,0.0,0.0,0.0
ISIC_0027198,1.0,0.0,0.0,0.0,0.0
ISIC_0027199,1.0,0.0,0.0,0.0,0.0
ISIC_0027200,1.0,0.0,0.0,0.0,0.0
ISIC_0027201,1.0,0.0,0.0,0.0,0.0
ISIC_0027202,0.0,0.0,1.0,0.0,0.0
ISIC_0027203,1.0,0.0,0.0,0.0,0.0
ISIC_0027204,0.0,1.0,0.0,0.0,0.0
ISIC_0027205,1.0,0.0,0.0,0.0,0.0
ISIC_0027206,1.0,0.0,0.0,0.0,0.0
ISIC_0027207,1.0,0.0,0.0,0.0,0.0
ISIC_0027208,1.0,0.0,0.0,0.0,0.0
ISIC_0027209,1.0,0.0,0.0,0.0,0.0
ISIC_0027211,1.0,0.0,0.0,0.0,0.0
ISIC_0027212,1.0,0.0,0.0,0.0,0.0
ISIC_0027213,1.0,0.0,0.0,0.0,0.0
ISIC_0027214,1.0,0.0,0.0,0.0,0.0
ISIC_0027215,1.0,0.0,0.0,0.0,0.0
ISIC_0027217,1.0,0.0,0.0,0.0,0.0
ISIC_0027218,0.0,0.0,1.0,0.0,0.0
ISIC_0027219,0.0,0.0,1.0,0.0,0.0
ISIC_0027220,1.0,0.0,0.0,0.0,0.0
ISIC_0027221,1.0,0.0,0.0,0.0,0.0
ISIC_0027222,1.0,0.0,0.0,0.0,0.0
ISIC_0027223,1.0,0.0,0.0,0.0,0.0
ISIC_0027224,1.0,0.0,0.0,0.0,0.0
ISIC_0027225,1.0,0.0,0.0,0.0,0.0
ISIC_0027226,1.0,0.0,0.0,0.0,0.0
ISIC_0027227,1.0,0.0,0.0,0.0,0.0
ISIC_0027228,1.0,0.0,0.0,0.0,0.0
ISIC_0027229,0.0,0.0,0.0,1.0,0.0
ISIC_0027230,1.0,0.0,0.0,0.0,0.0
ISIC_0027231,0.0,0.0,0.0,0.0,1.0
ISIC_0027232,1.0,0.0,0.0,0.0,0.0
ISIC_0027233,1.0,0.0,0.0,0.0,0.0
ISIC_0027234,0.0,1.0,0.0,0.0,0.0
ISIC_0027235,1.0,0.0,0.0,0.0,0.0
ISIC_0027236,1.0,0.0,0.0,0.0,0.0
ISIC_0027237,1.0,0.0,0.0,0.0,0.0
ISIC_0027238,0.0,1.0,0.0,0.0,0.0
ISIC_0027239,0.0,0.0,1.0,0.0,0.0
ISIC_0027240,1.0,0.0,0.0,0.0,0.0
ISIC_0027241,1.0,0.0,0.0,0.0,0.0
ISIC_0027242,1.0,0.0,0.0,0.0,0.0
ISIC_0027243,1.0,0.0,0.0,0.0,0.0
ISIC_0027244,1.0,0.0,0.0,0.0,0.0
ISIC_0027245,1.0,0.0,0.0,0.0,0.0
ISIC_0027246,1.0,0.0,0.0,0.0,0.0
ISIC_0027247,1.0,0.0,0.0,0.0,0.0
ISIC_0027248,1.0,0.0,0.0,0.0,0.0
ISIC_0027249,1.0,0.0,0.0,0.0,0.0
ISIC_0027250,1.0,0.0,0.0,0.0,0.0
ISIC_0027251,1.0,0.0,0.0,0.0,0.0
ISIC_0027252,1.0,0.0,0.0,0.0,0.0
ISIC_0027253,0.0,1.0,0.0,0.0,0.0
ISIC_0027254,0.0,0.0,0.0,0.0,1.0
ISIC_0027255,1.0,0.0,0.0,0.0,0.0
ISIC_0027257,1.0,0.0,0.0,0.0,0.0
ISIC_0027258,1.0,0.0,0.0,0.0,0.0
ISIC_0027259,1.0,0.0,0.0,0.0,0.0
ISIC_0027260,0.0,1.0,0.0,0.0,0.0
ISIC_0027261,0.0,1.0,0.0,0.0,0.0
ISIC_0027262,1.0,0.0,0.0,0.0,0.0
ISIC_0027263,0.0,1.0,0.0,0.0,0.0
ISIC_0027264,1.0,0.0,0.0,0.0,0.0
ISIC_0027265,1.0,0.0,0.0,0.0,0.0
ISIC_0027266,1.0,0.0,0.0,0.0,0.0
ISIC_0027267,1.0,0.0,0.0,0.0,0.0
ISIC_0027268,1.0,0.0,0.0,0.0,0.0
ISIC_0027270,0.0,0.0,1.0,0.0,0.0
ISIC_0027271,1.0,0.0,0.0,0.0,0.0
ISIC_0027272,1.0,0.0,0.0,0.0,0.0
ISIC_0027273,1.0,0.0,0.0,0.0,0.0
ISIC_0027274,1.0,0.0,0.0,0.0,0.0
ISIC_0027275,0.0,0.0,1.0,0.0,0.0
ISIC_0027276,1.0,0.0,0.0,0.0,0.0
ISIC_0027277,0.0,1.0,0.0,0.0,0.0
ISIC_0027278,1.0,0.0,0.0,0.0,0.0
ISIC_0027279,0.0,0.0,1.0,0.0,0.0
ISIC_0027280,1.0,0.0,0.0,0.0,0.0
ISIC_0027281,0.0,0.0,0.0,1.0,0.0
ISIC_0027282,0.0,1.0,0.0,0.0,0.0
ISIC_0027283,1.0,0.0,0.0,0.0,0.0
ISIC_0027284,1.0,0.0,0.0,0.0,0.0
ISIC_0027285,1.0,0.0,0.0,0.0,0.0
ISIC_0027286,1.0,0.0,0.0,0.0,0.0
ISIC_0027287,0.0,0.0,1.0,0.0,0.0
ISIC_0027288,1.0,0.0,0.0,0.0,0.0
ISIC_0027289,1.0,0.0,0.0,0.0,0.0
ISIC_0027290,1.0,0.0,0.0,0.0,0.0
ISIC_0027291,0.0,0.0,0.0,1.0,0.0
ISIC_0027292,1.0,0.0,0.0,0.0,0.0
ISIC_0027293,1.0,0.0,0.0,0.0,0.0
ISIC_0027294,0.0,0.0,0.0,0.0,1.0
ISIC_0027295,0.0,0.0,1.0,0.0,0.0
ISIC_0027296,1.0,0.0,0.0,0.0,0.0
ISIC_0027297,0.0,0.0,0.0,1.0,0.0
ISIC_0027298,1.0,0.0,0.0,0.0,0.0
ISIC_0027299,1.0,0.0,0.0,0.0,0.0
ISIC_0027300,0.0,1.0,0.0,0.0,0.0
ISIC_0027301,1.0,0.0,0.0,0.0,0.0
ISIC_0027302,0.0,1.0,0.0,0.0,0.0
ISIC_0027303,0.0,0.0,0.0,0.0,1.0
ISIC_0027304,1.0,0.0,0.0,0.0,0.0
ISIC_0027305,1.0,0.0,0.0,0.0,0.0
ISIC_0027306,0.0,1.0,0.0,0.0,0.0
ISIC_0027307,1.0,0.0,0.0,0.0,0.0
ISIC_0027308,1.0,0.0,0.0,0.0,0.0
ISIC_0027309,1.0,0.0,0.0,0.0,0.0
ISIC_0027310,0.0,0.0,1.0,0.0,0.0
ISIC_0027311,1.0,0.0,0.0,0.0,0.0
ISIC_0027312,1.0,0.0,0.0,0.0,0.0
ISIC_0027313,1.0,0.0,0.0,0.0,0.0
ISIC_0027314,1.0,0.0,0.0,0.0,0.0
ISIC_0027315,1.0,0.0,0.0,0.0,0.0
ISIC_0027316,1.0,0.0,0.0,0.0,0.0
ISIC_0027317,1.0,0.0,0.0,0.0,0.0
ISIC_0027318,1.0,0.0,0.0,0.0,0.0
ISIC_0027319,1.0,0.0,0.0,0.0,0.0
ISIC_0027320,0.0,0.0,1.0,0.0,0.0
ISIC_0027321,1.0,0.0,0.0,0.0,0.0
ISIC_0027322,1.0,0.0,0.0,0.0,0.0
ISIC_0027323,1.0,0.0,0.0,0.0,0.0
ISIC_0027324,1.0,0.0,0.0,0.0,0.0
ISIC_0027325,1.0,0.0,0.0,0.0,0.0
ISIC_0027326,0.0,0.0,1.0,0.0,0.0
ISIC_0027327,0.0,1.0,0.0,0.0,0.0
ISIC_0027328,0.0,1.0,0.0,0.0,0.0
ISIC_0027329,1.0,0.0,0.0,0.0,0.0
ISIC_0027330,1.0,0.0,0.0,0.0,0.0
ISIC_0027331,1.0,0.0,0.0,0.0,0.0
ISIC_0027332,0.0,0.0,1.0,0.0,0.0
ISIC_0027333,1.0,0.0,0.0,0.0,0.0
ISIC_0027334,0.0,0.0,0.0,0.0,1.0
ISIC_0027335,0.0,0.0,1.0,0.0,0.0
ISIC_0027336,1.0,0.0,0.0,0.0,0.0
ISIC_0027337,0.0,0.0,0.0,1.0,0.0
ISIC_0027338,1.0,0.0,0.0,0.0,0.0
ISIC_0027339,1.0,0.0,0.0,0.0,0.0
ISIC_0027340,1.0,0.0,0.0,0.0,0.0
ISIC_0027341,1.0,0.0,0.0,0.0,0.0
ISIC_0027342,1.0,0.0,0.0,0.0,0.0
ISIC_0027343,0.0,0.0,0.0,0.0,1.0
ISIC_0027344,0.0,0.0,1.0,0.0,0.0
ISIC_0027345,1.0,0.0,0.0,0.0,0.0
ISIC_0027346,1.0,0.0,0.0,0.0,0.0
ISIC_0027347,1.0,0.0,0.0,0.0,0.0
ISIC_0027348,1.0,0.0,0.0,0.0,0.0
ISIC_0027349,1.0,0.0,0.0,0.0,0.0
ISIC_0027350,0.0,1.0,0.0,0.0,0.0
ISIC_0027351,1.0,0.0,0.0,0.0,0.0
ISIC_0027352,0.0,1.0,0.0,0.0,0.0
ISIC_0027353,1.0,0.0,0.0,0.0,0.0
ISIC_0027354,0.0,0.0,1.0,0.0,0.0
ISIC_0027355,0.0,0.0,1.0,0.0,0.0
ISIC_0027356,1.0,0.0,0.0,0.0,0.0
ISIC_0027357,1.0,0.0,0.0,0.0,0.0
ISIC_0027358,1.0,0.0,0.0,0.0,0.0
ISIC_0027359,0.0,1.0,0.0,0.0,0.0
ISIC_0027360,1.0,0.0,0.0,0.0,0.0
ISIC_0027361,1.0,0.0,0.0,0.0,0.0
ISIC_0027362,1.0,0.0,0.0,0.0,0.0
ISIC_0027363,1.0,0.0,0.0,0.0,0.0
ISIC_0027364,1.0,0.0,0.0,0.0,0.0
ISIC_0027365,0.0,0.0,0.0,1.0,0.0
ISIC_0027366,1.0,0.0,0.0,0.0,0.0
ISIC_0027367,0.0,0.0,1.0,0.0,0.0
ISIC_0027368,1.0,0.0,0.0,0.0,0.0
ISIC_0027369,1.0,0.0,0.0,0.0,0.0
ISIC_0027370,0.0,0.0,1.0,0.0,0.0
ISIC_0027371,0.0,0.0,0.0,1.0,0.0
ISIC_0027372,1.0,0.0,0.0,0.0,0.0
ISIC_0027373,1.0,0.0,0.0,0.0,0.0
ISIC_0027374,0.0,0.0,1.0,0.0,0.0
ISIC_0027375,1.0,0.0,0.0,0.0,0.0
ISIC_0027376,1.0,0.0,0.0,0.0,0.0
ISIC_0027377,1.0,0.0,0.0,0.0,0.0
ISIC_0027378,1.0,0.0,0.0,0.0,0.0
ISIC_0027379,1.0,0.0,0.0,0.0,0.0
ISIC_0027380,1.0,0.0,0.0,0.0,0.0
ISIC_0027381,1.0,0.0,0.0,0.0,0.0
ISIC_0027382,1.0,0.0,0.0,0.0,0.0
ISIC_0027383,1.0,0.0,0.0,0.0,0.0
ISIC_0027384,1.0,0.0,0.0,0.0,0.0
ISIC_0027386,1.0,0.0,0.0,0.0,0.0
ISIC_0027387,0.0,1.0,0.0,0.0,0.0
ISIC_0027388,0.0,0.0,1.0,0.0,0.0
ISIC_0027389,1.0,0.0,0.0,0.0,0.0
ISIC_0027390,1.0,0.0,0.0,0.0,0.0
ISIC_0027391,1.0,0.0,0.0,0.0,0.0
ISIC_0027392,0.0,0.0,1.0,0.0,0.0
ISIC_0027393,1.0,0.0,0.0,0.0,0.0
ISIC_0027394,0.0,0.0,1.0,0.0,0.0
ISIC_0027395,1.0,0.0,0.0,0.0,0.0
ISIC_0027396,1.0,0.0,0.0,0.0,0.0
ISIC_0027397,1.0,0.0,0.0,0.0,0.0
ISIC_0027398,1.0,0.0,0.0,0.0,0.0
ISIC_0027399,1.0,0.0,0.0,0.0,0.0
ISIC_0027400,1.0,0.0,0.0,0.0,0.0
ISIC_0027401,1.0,0.0,0.0,0.0,0.0
ISIC_0027402,0.0,1.0,0.0,0.0,0.0
ISIC_0027403,1.0,0.0,0.0,0.0,0.0
ISIC_0027404,1.0,0.0,0.0,0.0,0.0
ISIC_0027405,1.0,0.0,0.0,0.0,0.0
ISIC_0027406,1.0,0.0,0.0,0.0,0.0
ISIC_0027407,0.0,1.0,0.0,0.0,0.0
ISIC_0027408,1.0,0.0,0.0,0.0,0.0
ISIC_0027409,1.0,0.0,0.0,0.0,0.0
ISIC_0027410,1.0,0.0,0.0,0.0,0.0
ISIC_0027411,1.0,0.0,0.0,0.0,0.0
ISIC_0027412,1.0,0.0,0.0,0.0,0.0
ISIC_0027413,1.0,0.0,0.0,0.0,0.0
ISIC_0027414,1.0,0.0,0.0,0.0,0.0
ISIC_0027415,1.0,0.0,0.0,0.0,0.0
ISIC_0027416,1.0,0.0,0.0,0.0,0.0
ISIC_0027417,1.0,0.0,0.0,0.0,0.0
ISIC_0027418,1.0,0.0,0.0,0.0,0.0
ISIC_0027419,0.0,0.0,1.0,0.0,0.0
ISIC_0027420,0.0,1.0,0.0,0.0,0.0
ISIC_0027421,1.0,0.0,0.0,0.0,0.0
ISIC_0027422,1.0,0.0,0.0,0.0,0.0
ISIC_0027423,1.0,0.0,0.0,0.0,0.0
ISIC_0027424,1.0,0.0,0.0,0.0,0.0
ISIC_0027425,0.0,0.0,0.0,1.0,0.0
ISIC_0027426,1.0,0.0,0.0,0.0,0.0
ISIC_0027427,1.0,0.0,0.0,0.0,0.0
ISIC_0027428,0.0,0.0,1.0,0.0,0.0
ISIC_0027429,1.0,0.0,0.0,0.0,0.0
ISIC_0027430,1.0,0.0,0.0,0.0,0.0
ISIC_0027431,1.0,0.0,0.0,0.0,0.0
ISIC_0027432,1.0,0.0,0.0,0.0,0.0
ISIC_0027433,0.0,0.0,0.0,1.0,0.0
ISIC_0027434,1.0,0.0,0.0,0.0,0.0
ISIC_0027435,0.0,0.0,1.0,0.0,0.0
ISIC_0027436,0.0,1.0,0.0,0.0,0.0
ISIC_0027437,0.0,0.0,1.0,0.0,0.0
ISIC_0027438,1.0,0.0,0.0,0.0,0.0
ISIC_0027439,1.0,0.0,0.0,0.0,0.0
ISIC_0027440,1.0,0.0,0.0,0.0,0.0
ISIC_0027441,1.0,0.0,0.0,0.0,0.0
ISIC_0027442,0.0,1.0,0.0,0.0,0.0
ISIC_0027443,1.0,0.0,0.0,0.0,0.0
ISIC_0027444,1.0,0.0,0.0,0.0,0.0
ISIC_0027445,1.0,0.0,0.0,0.0,0.0
ISIC_0027446,1.0,0.0,0.0,0.0,0.0
ISIC_0027447,0.0,0.0,0.0,0.0,1.0
ISIC_0027448,1.0,0.0,0.0,0.0,0.0
ISIC_0027449,1.0,0.0,0.0,0.0,0.0
ISIC_0027450,1.0,0.0,0.0,0.0,0.0
ISIC_0027451,0.0,0.0,1.0,0.0,0.0
ISIC_0027452,0.0,0.0,0.0,0.0,1.0
ISIC_0027453,1.0,0.0,0.0,0.0,0.0
ISIC_0027454,0.0,0.0,1.0,0.0,0.0
ISIC_0027455,0.0,0.0,1.0,0.0,0.0
ISIC_0027456,1.0,0.0,0.0,0.0,0.0
ISIC_0027457,1.0,0.0,0.0,0.0,0.0
ISIC_0027458,1.0,0.0,0.0,0.0,0.0
ISIC_0027459,1.0,0.0,0.0,0.0,0.0
ISIC_0027460,1.0,0.0,0.0,0.0,0.0
ISIC_0027461,1.0,0.0,0.0,0.0,0.0
ISIC_0027462,1.0,0.0,0.0,0.0,0.0
ISIC_0027463,0.0,0.0,1.0,0.0,0.0
ISIC_0027464,1.0,0.0,0.0,0.0,0.0
ISIC_0027465,1.0,0.0,0.0,0.0,0.0
ISIC_0027466,1.0,0.0,0.0,0.0,0.0
ISIC_0027467,1.0,0.0,0.0,0.0,0.0
ISIC_0027468,1.0,0.0,0.0,0.0,0.0
ISIC_0027469,1.0,0.0,0.0,0.0,0.0
ISIC_0027470,0.0,0.0,1.0,0.0,0.0
ISIC_0027471,1.0,0.0,0.0,0.0,0.0
ISIC_0027472,1.0,0.0,0.0,0.0,0.0
ISIC_0027473,0.0,0.0,0.0,1.0,0.0
ISIC_0027474,1.0,0.0,0.0,0.0,0.0
ISIC_0027475,1.0,0.0,0.0,0.0,0.0
ISIC_0027476,1.0,0.0,0.0,0.0,0.0
ISIC_0027477,1.0,0.0,0.0,0.0,0.0
ISIC_0027478,0.0,0.0,0.0,1.0,0.0
ISIC_0027479,1.0,0.0,0.0,0.0,0.0
ISIC_0027480,0.0,1.0,0.0,0.0,0.0
ISIC_0027481,1.0,0.0,0.0,0.0,0.0
ISIC_0027482,1.0,0.0,0.0,0.0,0.0
ISIC_0027483,1.0,0.0,0.0,0.0,0.0
ISIC_0027484,1.0,0.0,0.0,0.0,0.0
ISIC_0027485,1.0,0.0,0.0,0.0,0.0
ISIC_0027486,1.0,0.0,0.0,0.0,0.0
ISIC_0027487,0.0,1.0,0.0,0.0,0.0
ISIC_0027489,1.0,0.0,0.0,0.0,0.0
ISIC_0027490,1.0,0.0,0.0,0.0,0.0
ISIC_0027491,1.0,0.0,0.0,0.0,0.0
ISIC_0027492,1.0,0.0,0.0,0.0,0.0
ISIC_0027493,1.0,0.0,0.0,0.0,0.0
ISIC_0027494,1.0,0.0,0.0,0.0,0.0
ISIC_0027495,1.0,0.0,0.0,0.0,0.0
ISIC_0027496,1.0,0.0,0.0,0.0,0.0
ISIC_0027497,1.0,0.0,0.0,0.0,0.0
ISIC_0027498,1.0,0.0,0.0,0.0,0.0
ISIC_0027499,1.0,0.0,0.0,0.0,0.0
ISIC_0027500,1.0,0.0,0.0,0.0,0.0
ISIC_0027501,1.0,0.0,0.0,0.0,0.0
ISIC_0027502,0.0,1.0,0.0,0.0,0.0
ISIC_0027503,1.0,0.0,0.0,0.0,0.0
ISIC_0027504,0.0,0.0,1.0,0.0,0.0
ISIC_0027505,1.0,0.0,0.0,0.0,0.0
ISIC_0027506,0.0,0.0,0.0,0.0,1.0
ISIC_0027507,0.0,1.0,0.0,0.0,0.0
ISIC_0027508,1.0,0.0,0.0,0.0,0.0
ISIC_0027509,0.0,0.0,1.0,0.0,0.0
ISIC_0027510,1.0,0.0,0.0,0.0,0.0
ISIC_0027511,1.0,0.0,0.0,0.0,0.0
ISIC_0027512,1.0,0.0,0.0,0.0,0.0
ISIC_0027513,0.0,0.0,1.0,0.0,0.0
ISIC_0027514,1.0,0.0,0.0,0.0,0.0
ISIC_0027515,1.0,0.0,0.0,0.0,0.0
ISIC_0027516,1.0,0.0,0.0,0.0,0.0
ISIC_0027517,0.0,1.0,0.0,0.0,0.0
ISIC_0027518,1.0,0.0,0.0,0.0,0.0
ISIC_0027519,1.0,0.0,0.0,0.0,0.0
ISIC_0027520,1.0,0.0,0.0,0.0,0.0
ISIC_0027521,1.0,0.0,0.0,0.0,0.0
ISIC_0027523,1.0,0.0,0.0,0.0,0.0
ISIC_0027524,1.0,0.0,0.0,0.0,0.0
ISIC_0027525,0.0,0.0,0.0,1.0,0.0
ISIC_0027526,0.0,0.0,0.0,1.0,0.0
ISIC_0027527,0.0,0.0,1.0,0.0,0.0
ISIC_0027528,1.0,0.0,0.0,0.0,0.0
ISIC_0027529,0.0,0.0,0.0,0.0,1.0
ISIC_0027530,1.0,0.0,0.0,0.0,0.0
ISIC_0027531,0.0,0.0,0.0,1.0,0.0
ISIC_0027532,1.0,0.0,0.0,0.0,0.0
ISIC_0027533,0.0,0.0,1.0,0.0,0.0
ISIC_0027534,1.0,0.0,0.0,0.0,0.0
ISIC_0027535,1.0,0.0,0.0,0.0,0.0
ISIC_0027536,0.0,0.0,0.0,0.0,1.0
ISIC_0027537,1.0,0.0,0.0,0.0,0.0
ISIC_0027538,1.0,0.0,0.0,0.0,0.0
ISIC_0027539,1.0,0.0,0.0,0.0,0.0
ISIC_0027540,1.0,0.0,0.0,0.0,0.0
ISIC_0027541,1.0,0.0,0.0,0.0,0.0
ISIC_0027542,1.0,0.0,0.0,0.0,0.0
ISIC_0027543,1.0,0.0,0.0,0.0,0.0
ISIC_0027544,0.0,0.0,0.0,1.0,0.0
ISIC_0027545,0.0,0.0,0.0,1.0,0.0
ISIC_0027546,0.0,0.0,0.0,1.0,0.0
ISIC_0027547,1.0,0.0,0.0,0.0,0.0
ISIC_0027548,1.0,0.0,0.0,0.0,0.0
ISIC_0027549,1.0,0.0,0.0,0.0,0.0
ISIC_0027550,0.0,0.0,0.0,0.0,1.0
ISIC_0027551,1.0,0.0,0.0,0.0,0.0
ISIC_0027552,0.0,1.0,0.0,0.0,0.0
ISIC_0027553,1.0,0.0,0.0,0.0,0.0
ISIC_0027554,1.0,0.0,0.0,0.0,0.0
ISIC_0027555,1.0,0.0,0.0,0.0,0.0
ISIC_0027556,1.0,0.0,0.0,0.0,0.0
ISIC_0027557,1.0,0.0,0.0,0.0,0.0
ISIC_0027558,1.0,0.0,0.0,0.0,0.0
ISIC_0027559,0.0,0.0,1.0,0.0,0.0
ISIC_0027560,0.0,1.0,0.0,0.0,0.0
ISIC_0027561,0.0,1.0,0.0,0.0,0.0
ISIC_0027562,0.0,0.0,0.0,0.0,1.0
ISIC_0027564,1.0,0.0,0.0,0.0,0.0
ISIC_0027565,1.0,0.0,0.0,0.0,0.0
ISIC_0027566,1.0,0.0,0.0,0.0,0.0
ISIC_0027567,1.0,0.0,0.0,0.0,0.0
ISIC_0027568,1.0,0.0,0.0,0.0,0.0
ISIC_0027569,1.0,0.0,0.0,0.0,0.0
ISIC_0027570,1.0,0.0,0.0,0.0,0.0
ISIC_0027571,1.0,0.0,0.0,0.0,0.0
ISIC_0027572,1.0,0.0,0.0,0.0,0.0
ISIC_0027573,0.0,1.0,0.0,0.0,0.0
ISIC_0027574,1.0,0.0,0.0,0.0,0.0
ISIC_0027575,1.0,0.0,0.0,0.0,0.0
ISIC_0027576,1.0,0.0,0.0,0.0,0.0
ISIC_0027577,0.0,0.0,0.0,0.0,1.0
ISIC_0027578,1.0,0.0,0.0,0.0,0.0
ISIC_0027579,1.0,0.0,0.0,0.0,0.0
ISIC_0027580,0.0,0.0,0.0,0.0,1.0
ISIC_0027581,1.0,0.0,0.0,0.0,0.0
ISIC_0027582,1.0,0.0,0.0,0.0,0.0
ISIC_0027583,1.0,0.0,0.0,0.0,0.0
ISIC_0027584,0.0,0.0,1.0,0.0,0.0
ISIC_0027585,1.0,0.0,0.0,0.0,0.0
ISIC_0027586,1.0,0.0,0.0,0.0,0.0
ISIC_0027587,1.0,0.0,0.0,0.0,0.0
ISIC_0027588,0.0,0.0,0.0,0.0,1.0
ISIC_0027589,1.0,0.0,0.0,0.0,0.0
ISIC_0027590,0.0,1.0,0.0,0.0,0.0
ISIC_0027591,1.0,0.0,0.0,0.0,0.0
ISIC_0027592,1.0,0.0,0.0,0.0,0.0
ISIC_0027593,1.0,0.0,0.0,0.0,0.0
ISIC_0027594,1.0,0.0,0.0,0.0,0.0
ISIC_0027595,0.0,0.0,0.0,1.0,0.0
ISIC_0027596,1.0,0.0,0.0,0.0,0.0
ISIC_0027597,1.0,0.0,0.0,0.0,0.0
ISIC_0027599,1.0,0.0,0.0,0.0,0.0
ISIC_0027600,1.0,0.0,0.0,0.0,0.0
ISIC_0027601,0.0,0.0,0.0,1.0,0.0
ISIC_0027602,1.0,0.0,0.0,0.0,0.0
ISIC_0027603,1.0,0.0,0.0,0.0,0.0
ISIC_0027604,0.0,1.0,0.0,0.0,0.0
ISIC_0027605,1.0,0.0,0.0,0.0,0.0
ISIC_0027606,0.0,0.0,1.0,0.0,0.0
ISIC_0027607,1.0,0.0,0.0,0.0,0.0
ISIC_0027608,0.0,0.0,1.0,0.0,0.0
ISIC_0027609,0.0,0.0,0.0,1.0,0.0
ISIC_0027610,1.0,0.0,0.0,0.0,0.0
ISIC_0027611,1.0,0.0,0.0,0.0,0.0
ISIC_0027612,0.0,0.0,1.0,0.0,0.0
ISIC_0027614,1.0,0.0,0.0,0.0,0.0
ISIC_0027615,0.0,0.0,0.0,0.0,1.0
ISIC_0027616,0.0,1.0,0.0,0.0,0.0
ISIC_0027617,1.0,0.0,0.0,0.0,0.0
ISIC_0027618,1.0,0.0,0.0,0.0,0.0
ISIC_0027619,1.0,0.0,0.0,0.0,0.0
ISIC_0027620,0.0,1.0,0.0,0.0,0.0
ISIC_0027621,1.0,0.0,0.0,0.0,0.0
ISIC_0027622,0.0,1.0,0.0,0.0,0.0
ISIC_0027623,1.0,0.0,0.0,0.0,0.0
ISIC_0027624,1.0,0.0,0.0,0.0,0.0
ISIC_0027625,1.0,0.0,0.0,0.0,0.0
ISIC_0027627,1.0,0.0,0.0,0.0,0.0
ISIC_0027628,1.0,0.0,0.0,0.0,0.0
ISIC_0027629,0.0,0.0,0.0,1.0,0.0
ISIC_0027630,1.0,0.0,0.0,0.0,0.0
ISIC_0027631,0.0,0.0,0.0,1.0,0.0
ISIC_0027632,1.0,0.0,0.0,0.0,0.0
ISIC_0027633,1.0,0.0,0.0,0.0,0.0
ISIC_0027634,1.0,0.0,0.0,0.0,0.0
ISIC_0027635,1.0,0.0,0.0,0.0,0.0
ISIC_0027636,1.0,0.0,0.0,0.0,0.0
ISIC_0027637,1.0,0.0,0.0,0.0,0.0
ISIC_0027638,1.0,0.0,0.0,0.0,0.0
ISIC_0027639,1.0,0.0,0.0,0.0,0.0
ISIC_0027640,1.0,0.0,0.0,0.0,0.0
ISIC_0027641,1.0,0.0,0.0,0.0,0.0
ISIC_0027642,1.0,0.0,0.0,0.0,0.0
ISIC_0027643,1.0,0.0,0.0,0.0,0.0
ISIC_0027644,1.0,0.0,0.0,0.0,0.0
ISIC_0027645,1.0,0.0,0.0,0.0,0.0
ISIC_0027646,1.0,0.0,0.0,0.0,0.0
ISIC_0027647,1.0,0.0,0.0,0.0,0.0
ISIC_0027649,0.0,0.0,1.0,0.0,0.0
ISIC_0027650,0.0,0.0,0.0,0.0,1.0
ISIC_0027651,0.0,1.0,0.0,0.0,0.0
ISIC_0027652,0.0,0.0,1.0,0.0,0.0
ISIC_0027653,1.0,0.0,0.0,0.0,0.0
ISIC_0027654,1.0,0.0,0.0,0.0,0.0
ISIC_0027655,1.0,0.0,0.0,0.0,0.0
ISIC_0027656,1.0,0.0,0.0,0.0,0.0
ISIC_0027657,1.0,0.0,0.0,0.0,0.0
ISIC_0027658,1.0,0.0,0.0,0.0,0.0
ISIC_0027659,0.0,1.0,0.0,0.0,0.0
ISIC_0027660,1.0,0.0,0.0,0.0,0.0
ISIC_0027661,1.0,0.0,0.0,0.0,0.0
ISIC_0027662,1.0,0.0,0.0,0.0,0.0
ISIC_0027663,0.0,1.0,0.0,0.0,0.0
ISIC_0027664,1.0,0.0,0.0,0.0,0.0
ISIC_0027666,1.0,0.0,0.0,0.0,0.0
ISIC_0027667,1.0,0.0,0.0,0.0,0.0
ISIC_0027668,0.0,0.0,0.0,0.0,1.0
ISIC_0027669,0.0,1.0,0.0,0.0,0.0
ISIC_0027670,1.0,0.0,0.0,0.0,0.0
ISIC_0027671,1.0,0.0,0.0,0.0,0.0
ISIC_0027673,0.0,1.0,0.0,0.0,0.0
ISIC_0027674,1.0,0.0,0.0,0.0,0.0
ISIC_0027675,0.0,0.0,0.0,1.0,0.0
